image_name,annotation,human_sentiment,sentiment
nm0001303_rm104708608_1971-8-29_2007.jpg,Woman is flirting with her calm boyfriend,Positive,Positive
nm0001602_rm390830592_1967-10-5_2006.jpg,Happy couple is hugging,Positive,Positive
nm0005403_rm2260369408_1980-6-26_2010.jpg,Three men are enjoying the time together,Positive,Positive
nm0356003_rm4292319488_1976-2-8_2006.jpg,People are enjoying the company of each other,Positive,Positive
nm0535502_rm2776025088_1978-6-19_2001.jpg,The man is worried about his wife,Negative,Negative
nm0000302_rm3325742080_1944-9-13_1977.jpg,The happy couple is about to kiss,Positive,Positive
nm1741002_rm1324658176_1982-10-28_2005.jpg,Man is amazed by a nice girl that reading the newspaper,Positive,Positive
nm0202603_rm1371966464_1973-3-1_2009.jpg,The man is tired and about to die,Negative,Negative
nm0005202_rm187734784_1963-4-18_2001.jpg,Happy man is kissing his loved girlfriend,Positive,Positive
nm0850102_rm2439756544_1965-8-28_2008.jpg,Worried couple is getting cold,Negative,Negative
nm1741002_rm1379908096_1982-10-28_2005.jpg,Worried couple is about to kiss each other,Positive,Positive
nm0859702_rm1658380032_1982-12-6_2013.jpg,Disappointed man is looking for someone on cemetery,Negative,Negative
nm0446303_rm3728576256_1929-7-11_2005.jpg,Family is worried about their financial situation,Negative,Negative
nm0492002_rm3365458688_1940-10-12_1963.jpg,Man is happy to kiss her loved and shocked girlfriend,Positive,Positive
nm2656803_rm1772520704_1976-7-7_2006.jpg,Man is happy about his big catch,Positive,Positive
nm0000102_rm2376899328_1958-7-8_1998.jpg,The company of people is happy to be together,Positive,Positive
nm0000603_rm1585696256_1937-1-30_1977.jpg,Two women are enjoying the conversation,Positive,Positive
nm1906802_rm2586020608_1959-8-17_2008.jpg,Happy man is walking with a worried woman,Positive,Positive
nm0000702_rm1625421568_1976-3-22_2015.jpg,Two women are anxious about their trip,Negative,Negative
nm0000102_rm2463867136_1958-7-8_2013.jpg,Worried man is running down the street,Negative,Negative
nm0000702_rm817559296_1976-3-22_2015.jpg,Two women are happy to hug each other,Positive,Positive
nm0000102_rm1072428800_1958-7-8_2015.jpg,Tired man is hiding behind the car,Negative,Negative
nm0000102_rm3669729280_1958-7-8_2013.jpg,Anxious man is talking on phone,Negative,Negative
nm0000003_rm3277830912_1934-9-28_1965.jpg,Two happy women are ready to shoot from the big gun,Positive,Positive
nm1741002_rm120633856_1982-10-28_2005.jpg,couple is amazed by a big statue of Dalek,Positive,Positive
nm0732803_rm4290746624_1976-1-17_2007.jpg,Huge family is happy to be together,Positive,Positive
nm0000702_rm1391327488_1976-3-22_2014.jpg,Three women are laughing together,Positive,Positive
nm1741002_rm3326065152_1982-10-28_2005.jpg,The calm man is talking to strange woman,Positive,Positive
nm3940602_rm3301801984_1991-9-6_2005.jpg,Two dancers are happy to dance on the stage,Positive,Positive
nm0535502_rm964151296_1978-6-19_2001.jpg,Two women are happy to care for the baby,Positive,Positive
nm2044902_rm1656337920_1978-5-18_2011.jpg,A serious man is guarding someone,Negative,Negative
nm0005003_rm3801255168_1970-6-26_2003.jpg,Happy man is recording a new song,Positive,Positive
nm0000603_rm101095424_1937-1-30_1995.jpg,Two women are preparing for a trip,Neutral,Neutral
nm0130502_rm2626138624_1946-0-0_2008.jpg,Sad man is thinking about his life,Negative,Negative
nm0491402_rm3024468736_1959-6-11_2004.jpg,Two men are having an unpleasant conversation,Negative,Negative
nm0258402_rm2313221120_1970-11-18_2015.jpg,Happy man is ready to start a new day,Positive,Positive
nm0005203_rm1864796160_1969-2-8_2008.jpg,Angry woman is conflicting with amazed whore,Negative,Negative
nm0000102_rm3134298368_1958-7-8_2007.jpg,Anxious wife is trying to cheer up her sad husband,Negative,Negative
nm0756203_rm252675072_1979-7-3_2011.jpg,Dangerous man is protecting his loved wife,Positive,Positive
nm0883603_rm1455134976_1950-8-12_1997.jpg,Two calm men are having conversation,Positive,Positive
nm1013003_rm1204656384_1973-8-3_2005.jpg,Three calm men are having conversation,Positive,Positive
nm0001602_rm4150180608_1967-10-5_2011.jpg,Couple is happy to hug each other,Positive,Positive
nm0002102_rm3102845440_1943-5-31_2007.jpg,Company of people is amazed by something,Positive,Positive
nm1227702_rm340826368_1978-10-28_2003.jpg,Happy people are dancing on the street,Positive,Positive
nm0000202_rm146316032_1974-9-10_2000.jpg,Happy couple is enjoying the time together while hugging,Positive,Positive
nm0944702_rm4065433344_1974-9-18_2008.jpg,Two men are shocked by something,Negative,Negative
nm2624602_rm3730495744_1999-5-28_2012.jpg,The happy girl is performing on stage with a nice kid,Positive,Positive
nm2966102_rm3525160448_1979-5-19_2012.jpg,Happy actor crew are enjoying the time together,Positive,Positive
nm0005003_rm2601704448_1970-6-26_1998.jpg,Two happy men are having a good conversation,Positive,Positive
nm0000102_rm2548669184_1958-7-8_2005.jpg,Man is having a good time with happy woman,Positive,Positive
nm1886602_rm614581248_1987-2-20_2014.jpg,A tired man is holding the drumsticks,Negative,Negative
nm0258402_rm1910487552_1970-11-18_2002.jpg,Couple is very happy about something,Positive,Positive
nm0295103_rm2604768000_1969-3-16_2003.jpg,The man is very wondered,Neutral,Neutral
nm0000102_rm649895936_1958-7-8_2013.jpg,Man with the gun is looking very dangerously,Negative,Negative
nm0000903_rm581928448_1956-6-18_2007.jpg,A happy couple is flirting with each other,Positive,Positive
nm0788202_rm3310846720_1964-11-27_2005.jpg,The people is happy to be together,Positive,Positive
nm2924903_rm1370003200_1978-10-20_2002.jpg,People are happy to celebrate the holiday together,Positive,Positive
nm0000502_rm3220408064_1938-10-22_1985.jpg,Company of people is enjoying the time together,Positive,Positive
nm0356003_rm3850933248_1976-2-8_2006.jpg,The happy couple is kissing each other,Positive,Positive
nm0000103_rm972462080_1974-5-21_2005.jpg,Two happy women and one man are enjoying the company of each other,Positive,Positive
nm0624702_rm952140800_1961-2-8_2010.jpg,Happy man and woman are dancing on the ice,Positive,Positive
nm0000702_rm3738670592_1976-3-22_2006.jpg,Two happy women are hugging,Positive,Positive
nm0000102_rm2756027136_1958-7-8_2013.jpg,The anxious man is entering the building,Negative,Negative
nm0000703_rm1443429632_1960-10-24_2015.jpg,Interested man is smoking the cigar,Positive,Positive
nm0055003_rm2240583680_1975-11-14_1999.jpg,The happy woman is hugging weird man,Positive,Positive
nm0004802_rm3689650176_1975-6-25_1994.jpg,Happy couple is joking from each other,Positive,Positive
nm0214302_rm2299179520_1986-2-1_2008.jpg,Serious men are dressed as cowboys,Negative,Negative
nm1886602_rm3387344128_1987-2-20_2014.jpg,The men are enjoying the time together,Positive,Positive
nm0751102_rm579653632_1958-8-20_2013.jpg,Two happy men are hugging,Positive,Positive
nm0000502_rm697861120_1938-10-22_1993.jpg,Weird man is looking crazy,Negative,Negative
nm0000302_rm3708983808_1944-9-13_1994.jpg,The man is hugging happy woman,Positive,Positive
nm1694302_rm2971776512_1976-1-26_2012.jpg,Happy husband is feeding his wife,Positive,Positive
nm1632403_rm1200789760_1981-0-0_2007.jpg,Calm man is fixing his bike,Positive,Positive
nm0405103_rm91923968_1990-11-24_2009.jpg,Weird happy woman is dressed like fairy while men are impressed of her outfit,Positive,Positive
nm0525303_rm3235681536_1962-9-17_2008.jpg,Two pensive men are spending time together,Positive,Positive
nm0491402_rm3760440576_1959-6-11_2015.jpg,Amazed men are spending time together,Positive,Positive
nm0000602_rm3036513536_1936-8-18_1984.jpg,Concentrated man is preparing for a baseball pitch,Neutral,Neutral
nm0944702_rm49655552_1974-9-18_2012.jpg,Weaponized soldiers are preparing for fight,Negative,Negative
nm0001602_rm1269021440_1967-10-5_2000.jpg,Scared man is running from another man,Negative,Negative
nm0000602_rm93755648_1936-8-18_2001.jpg,Two interested men are looking for something,Positive,Positive
nm1886602_rm629128448_1987-2-20_2011.jpg,Concentrated guys are preparing for run,Neutral,Neutral
nm0001602_rm2473492992_1967-10-5_2010.jpg,The anxious man is thinking about something,Negative,Negative
nm0005203_rm1813100288_1969-2-8_2008.jpg,Sad couple is disappointed about something,Negative,Negative
nm0000102_rm3871070976_1958-7-8_1986.jpg,Man is helping the injured and amazed woman,Positive,Positive
nm0568603_rm1965600768_1932-5-9_1991.jpg,Ugly woman is telling something to concentrated man,Negative,Negative
nm0788202_rm576094208_1964-11-27_2005.jpg,Company of people are happy to cast the show together,Positive,Positive
nm0000702_rm3346110720_1976-3-22_2002.jpg,Two amazed women are dancing in the bar,Positive,Positive
nm0001103_rm3457856256_1951-4-21_2011.jpg,Three men are enjoying the time together,Positive,Positive
nm1013003_rm750684672_1973-8-3_2008.jpg,Man is hugging the happy woman,Positive,Positive
nm0383603_rm2565404416_1992-2-14_2013.jpg,Happy couple arrives home after long trip,Positive,Positive
nm0491402_rm2230881280_1959-6-11_2004.jpg,The bunch of anxious doctors are guessing the diagnosis,Negative,Negative
nm0604702_rm3616840192_1915-4-10_1972.jpg,The company of people is shouting on each other,Neutral,Neutral
nm0001702_rm2184956928_1932-11-10_1978.jpg,The happy famili is having the breakfast,Positive,Positive
nm0000202_rm3134502912_1974-9-10_2005.jpg,Serious men are guarding something,Negative,Negative
nm0001803_rm3546199552_1944-5-16_2011.jpg,The company of serious men are preparing guns,Negative,Negative
nm3239803_rm883211008_1996-12-21_2010.jpg,Happy girl is drinking the coffee on the street,Positive,Positive
nm0535502_rm2146354944_1978-6-19_2014.jpg,Sad family is explaining for their son current situation,Negative,Negative
nm0491402_rm1914485248_1959-6-11_2004.jpg,Interested and serious man is looking for something in the kitchen,Positive,Positive
nm0001602_rm2968252416_1967-10-5_2015.jpg,Serious men are having a workout in the gym,Negative,Negative
nm1256602_rm3045247232_1991-11-13_2014.jpg,People are looking for something in the forest,Neutral,Neutral
nm0000702_rm3433404416_1976-3-22_2007.jpg,Kinky woman is looking in the camera,Neutral,Neutral
nm0000702_rm3382173184_1976-3-22_2013.jpg,Happy couple is hugging and enjoying the time together,Positive,Positive
nm0650702_rm3746619136_1960-8-6_2010.jpg,Sad man is thinking about his future,Negative,Negative
nm0004303_rm1476496128_1963-5-12_2009.jpg,The calm men are having a conversation,Positive,Positive
nm0000702_rm3362044416_1976-3-22_2001.jpg,Amazed women are noticed something interesting,Positive,Positive
nm1886602_rm537317376_1987-2-20_2014.jpg,Woman is happy to see her boyfriend in the bed,Positive,Positive
nm1013003_rm1339599360_1973-8-3_2012.jpg,Two serious men are investigating the crime,Negative,Negative
nm0007102_rm1224251648_1970-11-4_2006.jpg,Calm woman is looking into the mirror,Positive,Positive
nm0000102_rm417322240_1958-7-8_2013.jpg,Man is trying to calm down the anxious woman,Positive,Positive
nm0405103_rm2551623680_1990-11-24_2009.jpg,Happy father hugging her daughter on the wedding,Positive,Positive
nm1886602_rm425839104_1987-2-20_2014.jpg,Three guys are happy about a company of each other,Positive,Positive
nm1227702_rm2570951168_1978-10-28_2002.jpg,The tired man is singing on the stage,Negative,Negative
nm0000502_rm3019081472_1938-10-22_1985.jpg,Happy people are enjoying the company of each other,Positive,Positive
nm1013003_rm2124992512_1973-8-3_2013.jpg,Two men are pleasantly amazed about something,Positive,Positive
nm1147702_rm611028224_1978-12-6_2004.jpg,Two women are surprised by something,Positive,Positive
nm0005502_rm1080006400_1985-10-11_2007.jpg,People are sad about something,Negative,Negative
nm0000102_rm298227968_1958-7-8_2007.jpg,Happy woman is looking on her boyfriend,Positive,Positive
nm0672303_rm3433741056_1970-9-22_2002.jpg,Company of serious people is dressed in official clothes,Negative,Negative
nm0491402_rm1644075264_1959-6-11_2004.jpg,People are worried about the patient,Negative,Negative
nm1013003_rm3829520128_1973-8-3_2013.jpg,Two serious men are looking for something,Negative,Negative
nm0130502_rm1973725952_1946-0-0_2008.jpg,The speaker is happy about future deals,Positive,Positive
nm0000202_rm2527893760_1974-9-10_2007.jpg,Two anxious policemen are discussing a new case,Negative,Negative
nm0376602_rm3725105152_1965-11-24_2006.jpg,Two women are happy to have a walk,Positive,Positive
nm0000202_rm2280780288_1974-9-10_2015.jpg,Woman is angry on her calm and tired boyfriend,Negative,Negative
nm0202603_rm2965485312_1973-3-1_2012.jpg,Women are flirting to the nice man,Positive,Positive
nm0000102_rm2831931136_1958-7-8_2013.jpg,Happy woman with the broken arm is telling about something,Positive,Positive
nm0000602_rm4000225792_1936-8-18_2007.jpg,Two guys are hugging,Positive,Positive
nm0491402_rm3077157888_1959-6-11_2004.jpg,Two men are unsatisfied with their conversation,Negative,Negative
nm0405103_rm2849211904_1990-11-24_2009.jpg,Happy family is spending the time together,Positive,Positive
nm0000403_rm39432960_1964-1-27_1994.jpg,Anxious policeman and waitress are surprised with something,Neutral,Neutral
nm0000702_rm469603584_1976-3-22_2008.jpg,Man is worrying about his present for wife,Negative,Negative
nm0001103_rm310233088_1951-4-21_1984.jpg,Happy couple is waiting for doctor,Positive,Positive
nm0005202_rm4216949248_1963-4-18_2009.jpg,Two angry men are arguing the solution of the problem,Negative,Negative
nm1886602_rm3088502272_1987-2-20_2014.jpg,The happy couple is laying on the bed,Positive,Positive
nm0491402_rm989770496_1959-6-11_2004.jpg,Surprised man is screaming because of the acting of doctor,Negative,Negative
nm0934902_rm1683129344_1939-5-22_1984.jpg,Two calm men are calling for someone via telephone,Positive,Positive
nm0000902_rm1565374464_1954-6-15_2001.jpg,Happy dad is spending time with his daughters,Positive,Positive
nm0855103_rm488743936_1961-12-16_2013.jpg,Worried weaponized woman is listening to disappointed man,Negative,Negative
nm0001302_rm3753220352_1948-2-5_2006.jpg,Serious man is filming the caf?,Negative,Negative
nm0004902_rm2438827264_1961-5-29_2005.jpg,Tired woman is singing on the stage,Negative,Negative
nm0535502_rm1131846400_1978-6-19_2002.jpg,Woman is happy about something,Positive,Positive
nm0005502_rm2526907136_1985-10-11_2009.jpg,Two surprised women are walking in the school,Positive,Positive
nm0000102_rm1485631488_1958-7-8_2013.jpg,Calm couple is waiting for the guests,Positive,Positive
nm0005202_rm4015622656_1963-4-18_2009.jpg,Two happy men are planning their new business idea,Positive,Positive
nm0005202_rm4049177088_1963-4-18_2009.jpg,Surprised man is hiding under the table from another man,Negative,Negative
